project,topic
168059,ENV.2013.6.3-2
168060,KBBE.2012.3.5-01
168061,OCEAN 2013.4
168062,HEALTH.2013.3.1-1
168063,SME-3
168064,SPA.2011.1.5-02
168065,NMP-2008-1.1-2
168066,ENV.2013.6.2-8
168067,HEALTH.2012.3.2-3
168068,KBBE.2013.1.4-01
168069,NMP.2011.1.4-2
168070,SSH.2013.3.1-1
168071,SME-2013-1
168072,KBBE.2013.3.5-01
168073,NMP-2008-4.0-8
168074,SME-2012-2
168075,ENERGY.2010.5.2-3
168076,SEC-2010.4.2-1
168077,KBBE.2013.2.3-02
168078,HEALTH.2010.4.2-3
168079,SST-2007-2.2-03
168080,SSH.2013.1.3-2
168081,NMP.2011.4.0-3
168082,SEC-2010.7.0-3
168083,SEC-2012.2.3-1
168084,SSH.2013.4.1-1
168085,SSH.2013.4.1-2
168086,SME-2013-3
168087,ENERGY.2013.2.3.1
168088,ENERGY.2009.2.1.1
168089,ENV.2013.6.2-1
168090,NMP-2008-4.0-7
168091,HEALTH.2013.2.2.1-3
168092,SST.2008.1.1.3.
168093,HEALTH.2013.1.3-2
168094,SME-1
168095,SiS.2013.2.1.1-1
168096,SSH.2013.4.2-1
168097,HEALTH.2011.3.3-2
168098,FoF.NMP.2013-9
168099,SSH.2013.2.1-3
168100,SME-2013-3
168101,SSH-2010-1.3-1
168102,HEALTH.2012.2.1.2-1
168103,ENV.2012.6.3-3
168104,HEALTH.2012.2.3.2-2
168105,KBBE.2013.3.3-01
168106,NMP.2013.4.1-2
168107,KBBE.2013.1.4-03
168108,JTI-CS-2009-1-GRA-04-001
168109,ENERGY.2013.10.1.6
168110,AAT.2008.7.0.10.
168111,AAT.2012.3.3-2.
168112,KBBE.2013.1.4-08
168113,NMP.2013.1.2-2
168114,EeB.NMP.2012-2
168115,OCEAN 2013.3
168116,SST.2010.1.1-3.
168117,SSH.2013.5.1-1
168118,HEALTH.2012.2.4.4-1
168119,SSH.2013.4.2-1
168120,SiS.2013.2.2.1-1
168121,JTI-CS-2010-3-SFWA-01-026
168122,JTI-CS-2010-3-SGO-02-023
168123,KBBE.2013.1.4-10
168124,HEALTH.2013.2.2.1-3
168125,NMP.2013.4.0-4
168126,SME-2013-1
168127,EeB.NMP.2013-1
168128,KBBE.2013.1.1-01
168129,KBBE.2013.2.2-02
168130,JTI-CS-2012-1-SFWA-02-028
168131,NMP.2012.1.4-3
168132,OCEAN 2013.1
168133,NMP.2013.3.0-2
168134,SME-2013-1
168135,NMP.2011.4.0-7
168136,KBBE.2013.3.3-01
168137,SME-2
168138,GC.SST.2013-7.
168139,JTI-CS-2010-1-SFWA-01-015
168140,KBBE.2013.1.2-04
168141,NMP-2008-3.4-2
168142,NMP.2013.1.2-1
168143,INCO.2011-6.2
168144,NMP.2013.4.0-3
168145,KBBE.2013.1.2-11
168146,JTI-CS-2010-1-SFWA-01-020
168147,SEC-2010.3.2-1
168148,JTI-CS-2013-2-SGO-02-073
168149,JTI-CS-2013-3-SGO-02-086
168150,NMP-2010-1.2-3
168151,SEC-2012.3.4-4
168152,HEALTH.2013.2.3.4-2
168153,SST.2013.4-3.
168154,SPA.2009.2.2.01
168155,AAT.2008.1.1.1.
168155,AAT.2008.4.1.1.
168156,SSH.2013.5.2-1
168157,ENV.2008.4.1.3.1.
168158,HEALTH-2009-4.2-2
168159,JTI-CS-2010-4-SGO-03-009
168160,KBBE-2007-3-2-07
168160,KBBE-2007-3-2-08
168161,JTI-CS-2011-1-SAGE-03-010
168162,SSH.2013.7.1-1
168163,NMP.2012.4.0-4
168164,ENV.2010.4.1.2-2
168165,NMP.2012.4.1-3
168166,TPT.2011.2-1.
168167,SST.2013.1-3.
168168,OCEAN 2013.1
168169,SME-1
168170,KBBE.2011.2.2-02
168171,SME-2013-2
168172,SME-2012-1
168173,SME-2
168174,SEC-2012.4.3-1
168175,SME-2011-1
168176,ENV.2009.4.2.3.1
168177,SME-2
168178,SP1-JTI-ARTEMIS-2010-4
168178,SP1-JTI-ARTEMIS-2010-1
168179,JTI-CS-2010-5-GRA-02-014
168180,SME-2012-1
168181,ENERGY.2013.10.1.3
168182,KBBE-2008-1-4-02
168183,KBBE.2010.3.5-02
168184,ENERGY.2008.2.2.2
168185,KBBE.2012.1.4-09
168186,NMP.2012.4.1-2
168187,INCO.2011-6.1
168188,FoF.NMP.2013-6
168189,SEC-2011.1.2-1
168190,ENV.2013.6.2-7
168191,JTI-CS-2011-1-SFWA-01-036
168192,INFRA-2010-1.2.2
168193,SEC-2012.5.3-1
168194,GC-SST.2010.7-5.
168195,SME-2012-1
168196,KBBE-2007-3-1-09
168197,INFRA-2010-1.1.13
168198,SME-1
168199,FoF.NMP.2010-3
168200,ENERGY.2009.2.1.2
168201,FoF.NMP.2012-2
168202,SME-1
168203,SME-2011-1
168204,SST.2010.2.1-4.
168205,NMP-2009-3.2-2
168206,SEC-2007-2.3-03
168207,SEC-2013.3.2-3
168208,Galileo.2011.3.1-1.
168209,SPA.2012.2.1-01
168210,SME-2011-1
168211,OCEAN 2013.1
168212,HEALTH.2013.2.2.1-2
168213,SME-2011-1
168214,INCO-2009-5.1
168215,SEC-2011.6.3-1
168216,JTI-CS-2010-1-SFWA-01-012
168217,GC.SST.2011.7-4.
168218,SME-1
168219,SST.2010.1.1-3.
168220,SST.2008.3.1.1.
168221,ENV.2012.6.4-2
168222,SP1-JTI-FCH.2010.3.3
168223,NMP-2010-1.2-3
168224,AAT.2010.4.1-6.
168225,ENERGY.2010.8.1-1
168226,SEC-2011.4.4-1
168227,SME-2012-1
168228,NMP.2011.4.0-5
168229,JTI-CS-2013-2-GRA-01-053
168230,SPA.2012.1.1-04
168231,AAT.2013.8-1.
168232,SME-1
168233,NMP.2010.1.2-4
168234,SME-1
168235,NMP.2011.4.0-6
168236,ENERGY.2008.8.2.1
168237,SME-2011-1
168238,REGPOT
168239,SPA.2012.3.1-01
168240,ENV.2013.6.2-3
168241,SME-2012-1
168242,SME-1
168243,KBBE.2011.1.4-02
168244,SME-2012-1
168245,INFRA-2008-1.1.1
168246,AAT.2012.6.3-2.
168247,SME-1
168248,ENV.2012.6.3-1
168249,NMP-2008-4.0-9
168250,NMP-2008-4.0-9
168251,SEC-2012.1.5-2
168252,INCO.2010-2.1
168253,AAT.2010.4.2.-7
168254,KBBE.2010.3.3-01
168255,SME-1
168256,JTI-CS-2010-4-GRC-02-006
168257,SME-2012-1
168258,HEALTH-2007-2.4.5-12
168259,SEC-2009-4.3-01
168260,HEALTH.2010.2.3.3-3
168261,NMP-2008-4.0-3
168262,ENERGY.2010.2.1-1
168263,FoF.NMP.2012-3
168264,REGPOT-2009-1
168265,JTI-CS-2009-2-SAGE-02-004
168266,INFRA-2010-3.3
168267,SME-2011-1
168268,EeB.NMP.2011-3
168269,REGIONS-2007-1-01
168270,INFRA-2011-3.4.
168271,NMP-2009-3.4-2
168272,KBBE.2011.1.2-12
168273,ENERGY.2010.10.2-1
168274,SME-2011-1
168275,REGPOT
168276,SPA.2010.1.1-01
168277,NMP.2012.1.4-4
168278,SME-2011-1
168279,ENERGY.2009.7.1.1
168280,OCEAN 2013.3
168281,HEALTH.2013.2.2.1-5
168282,SME-2011-1
168283,NMP.2013.1.1-1
168284,GC-SST.2010.7-7.
168285,SST.2010.5.2-1.
168286,SME-1
168287,ENV.2012.6.1-4
168288,INFRA-2007-2.1-01
168289,KBBE.2011.3.3-03
168290,SME-2011-1
168291,NMP-2007-4.0-7
168292,SME-2011-1
168293,SPA.2011.2.2-01
168293,SPA.2011.2.2-02
168294,AAT.2010.1.1-1.
168294,AAT.2010.1.1-2.
168295,HEALTH.2013.1.3-3
168296,HEALTH-2007-4.2-1
168297,NMP-2009-1.2-1
168298,INFRA-2012-1.1.22.
168299,SME-2012-1
168300,NMP.2011.1.4-5
168301,HEALTH.2013.4.2-1
168302,SPA.2010.1.1-04
168303,JTI-CS-2011-1-SGO-02-032
168304,SME-2011-1
168305,SME-1
168306,SST.2008.4.1.1.
168307,SME-2011-1
168308,HEALTH-2009-3.2-1
168309,SME-2
168310,INFRA-2012-2.2.2.
168311,KBBE-2009-3-6-03
168312,SST.2010.1.1-2.
168312,TPT.2010-5.
168313,AAT.2008.1.1.2.
168313,AAT.2008.4.1.5.
168314,HEALTH.2013.1.3-2
168315,INCO-2007-1.2
168316,INFRA-2011-1.1.3.
168317,ENERGY.2009.9.2.1
168318,INCO-2007-1.1
168319,JTI-CS-2010-4-SAGE-04-005
168320,ENV.2013.6.1-2
168321,ENERGY.2012.2.3.2
168322,JTI-CS-2012-1-ECO-01-049
168323,SST.2012.2.2-2.
168324,ENERGY.2010.3.4-1
168325,NMP.2013.4.0-3
168326,KBBE.2011.1.3-01
168327,SP1-JTI-ARTEMIS-2013-ASP3
168328,AAT.2011.6.2-1.
168328,AAT.2011.6.3-1.
168329,HEALTH.2011.1.4-2
168330,SP1-JTI-ARTEMIS-2009-5
168331,HEALTH.2013.2.3.4-1
168332,HEALTH.2013.2.4.1-2
168333,GALILEO-2007-3.1-01
168334,ENERGY.2012.2.3.2
168335,HEALTH-2007-2.2.2-2
168336,HEALTH.2012.2.1.2-3
168337,AAT-2007-1.4.01
168338,NMP-2008-3.5-1
168339,SME-2011-1
168340,NMP.2013.1.4-2
168341,HEALTH.2012.2.3.2-4
168342,AAT.2013.7-1.
168343,JTI-CS-2011-2-SFWA-01-039
168344,ENV.2009.2.1.3.1
168344,ENV.2009.1.1.3.1
168345,SP1-JTI-ARTEMIS-2008-1
168346,SST.2012.5.2-4.
168347,JTI-CS-2012-1-SAGE-03-012
168348,AAT.2012.3.4-2.
168349,SME-2011-3
168350,HEALTH.2011.1.1-1
168351,SME-2011-1
168352,SME-2012-1
168353,JTI-CS-2010-3-SFWA-01-023
168354,JTI-CS-2010-3-GRA-04-003
168355,NMP-2010-1.2-2
168356,INFRA-2011-3.4.
168357,SME-2011-1
168358,HEALTH-2009-1.2-1
168359,INCO.2012-2.2
168360,NMP-2010-1.2-1
168361,JTI-CS-2010-1-SFWA-01-018
168362,TPT-2007-0.0-06
168363,JTI-CS-2010-1-SFWA-01-008
168364,AAT.2013.4-4.
168364,AAT.2013.4-3.
168365,SME-1
168366,SST-2007-2.1-02
168367,SEC-2013.5.4-1
168368,SME-2012-3
168369,REGIONS-2007-3-01
168370,SME-2012-1
168371,HEALTH-2007-3.5-2
168372,JTI-CS-2010-5-GRC-05-004
168373,INFRA-2011-1.2.2.
168374,HEALTH.2012.1.4-4
168375,SP1-JTI-FCH-3.2
168375,SP1-JTI-FCH-3.3
168376,SP1-JTI-ARTEMIS-2010-8
168377,SME-1
168378,ENV.2008.4.2.2.1.
168379,FoF.NMP.2011-5
168380,EeB.ENERGY.2011.8.1-1
168381,ENV.2012.6.5-1
168382,EeB.ENV.2013.6.3-4
168383,SSH-2009-7.1.2
168384,ENERGY.2008.8.4.1
168385,SP1-JTI-ARTEMIS-2012-ASP4
168386,HEALTH.2013.3.1-1
168387,NMP-2007-3.1-3
168388,SME-2011-1
168389,SP1-JTI-ARTEMIS-2012-ASP1
168389,SP1-JTI-ARTEMIS-2012-ASP5
168390,INCO.2012-2.1
168391,HEALTH.2013.0-1
168392,ENV.2011.4.2.3-1
168393,JTI-CS-2011-1-SFWA-01-038
168394,JTI-CS-2012-1-ECO-01-043
168395,SiS-2010-1.0.1
168396,ENV.2013.6.5-1
168397,SEC-2010.7.0-6
168398,ENV.2010.3.1.4-2
168399,SP1-JTI-FCH-3.1
168400,TPT.2012.1-1.
168401,SEC-2011.2.5-1
168402,SP1-JTI-FCH.2009.4.1
168403,HEALTH.2013.2.2.1-5
168404,HEALTH.2013.4.2-1
168405,SME-2012-1
168406,NMP.2012.4.1-2
168407,NMP-2008-2.5-2
168407,NMP-2008-2.5-1
168408,AAT.2010.4.1-1.
168408,AAT.2010.4.1-5.
168409,SSH-2009-6.2.1.
168410,SME-1
168411,INCO.2011-6.2
168412,SP1-JTI-FCH.2010.1.1
168413,SME-2011-2
168414,SME-2
168415,SST.2008.4.1.1.
168416,SME-2012-2
168417,AAT.2008.3.2.2.
168417,AAT.2008.3.4.1.
168418,SME-2011-1
168419,SST-2007-1.1-01
168420,KBBE.2011.1.3-06
168421,HEALTH-2009-3.1-4
168422,REGIONS-2011-1
168423,Galileo.2011.3.1-1.
168424,INCO-2009-5.1
168425,ENERGY.2009.2.1.1
168426,TPT.2011.3-1
168427,SME-2011-1
168428,HEALTH.2013.4.1-4
168429,SEC-2013.1.6-1
168430,SME-2013-1
168431,SME-2013-3
168432,REGIONS-1
168432,REGIONS-2009-1
168433,AAT.2008.1.1.3.
168434,SPA.2011.2.1-01
168435,KBBE.2011.1.2-07
168436,NMP-2007-3.1-1
168437,HEALTH.2012.2.4.5-2
168438,FoF.NMP.2013-6
168439,NMP.2012.4.0-3
168439,KBBE.2012.1.2-08
168440,INCO.2013-1.5
168441,SP1-JTI-FCH.2012.5.2
168442,SME-2011-1
168443,HEALTH.2010.3.1-1
168444,SEC-2012.2.2-1
168445,HEALTH.2013.2.3.1-2
168446,FoF.NMP.2013-4
168447,NMP-2009-2.3-1
168448,SME-2012-3
168449,KBBE.2010.2.2-03
168450,NMP-2007-1.1-1
168451,FoF.NMP.2013-10
168452,HEALTH-2007-3.5-2
168453,ENV.2010.5.1.0-1
168454,INFRA-2010-1.2.2
168455,SST.2008.1.1.3.
168456,NMP.2013.4.0-4
168457,JTI-CS-2012-1-SFWA-01-043
168458,HEALTH-2007-3.5-2
168459,FoF.NMP.2013-10
168460,HEALTH.2013.3.3-1
168461,NMP-2008-2.6-4
168462,ENERGY.2008.3.2.2
168463,AAT.2013.3-1.
168464,REGPOT-2008-1-01
168465,HEALTH.2013.4.2-3
168466,HEALTH.2013.4.2-2
168467,HEALTH.2010.2.3.3-4
168468,HEALTH.2013.1.3-3
168469,HEALTH.2010.2.4.1-4
168470,EeB.NMP.2013-2
168471,HEALTH.2013.2.3.1-1
168472,HEALTH.2013.2.4.2-1
168473,NMP-2009-2.1-1
168474,HEALTH.2013.4.1-4
168475,HEALTH.2013.4.1-4
168476,KBBE.2013.2.5-01
168477,HEALTH.2013.4.1-4
168478,REGPOT-2012-2013-1
168479,SEC-2012.3.4-1
168480,HEALTH.2010.3.1-1
168481,REGPOT
168481,REGIONS
168482,JTI-CS-2011-1-ECO-02-008
168483,NMP.2013.4.1-1
168484,SME-2
168485,NMP-2008-3.4-2
168486,EeB.NMP.2013-6
168487,AAT.2013.7-5.
168488,SME-2
168489,AAT.2013.1-2.
168489,AAT.2013.4-3.
168490,AAT.2013.7-1.
168491,FoF.NMP.2013-3
168492,SME-1
168493,AAT.2012.6.3-1.
168494,EeB.NMP.2013-1
168495,REGIONS-2012-2013-1
168496,JTI-CS-2010-3-SGO-02-019
168497,SME-2011-1
168498,SME-2011-1
168499,SME-2012-1
168500,SPA.2011.1.5-01
168501,NMP-2008-3.4-1
168502,JTI-CS-2011-3-ECO-01-039
168503,AAT.2013.7-2.
168504,SME-2011-1
168505,SME-1
168506,SME-2011-1
168507,SSH-2009-4.1.1.
168508,FoF.NMP.2013-11
168509,SEC-2011.6.5-2
168510,ENV.2011.1.3.2-2
168511,ENERGY-2007-4.3-01
168512,NMP-2008-4.0-4
168513,SP1-JTI-FCH.2011.4.4
168514,NMP-2009-1.2-1
168515,NMP.2012.4.0-1
168516,SSH-2007-1.1-01
168517,KBBE-2009-1-4-04
168518,KBBE.2010.3.2-03
168519,JTI-CS-2010-1-SGO-02-016
168520,NMP-2009-2.6-1
168521,JTI-CS-2011-1-SAGE-02-006
168522,HEALTH.2010.2.4.4-1
168523,SP1-JTI-FCH.2013.5.6
168524,ENV.2011.1.2.2-1
168525,KBBE-2009-3-1-01
168526,SPA.2009.1.1.01
168527,AAT.2010.7-15.
168528,SEC-2012.2.3-1
168529,INCO.2011-6.1
168530,SME-1
168531,HEALTH.2010.2.4.4-1
168532,HEALTH.2013.2.2.1-5
168533,HEALTH.2013.2.3.4-2
168534,SME-2
168535,HEALTH.2010.1.2-4
168536,REGPOT-2012-2013-1
168537,SiS
168538,ENERGY.2008.3.2.2
168539,AAT.2008.7.0.7.
168540,INCO-2009-5.1
168541,ENV.2008.1.1.2.1.
168542,SME-2013-3
168543,ENV.2009.4.1.4.1
168544,NMP-2009-1.2-1
168545,KBBE.2010.1.1-03
168546,ENERGY.2011.2.5-1
168547,ENERGY.2012.7.3.2
168548,SPA.2009.1.1.01
168549,AAT.2012.3.3-6.
168550,SP1-JTI-FCH-1.1
168551,INFRA-2010-1.1.19
168552,HEALTH.2013.0-1
168553,KBBE.2010.2.5-01
168554,SME-2011-2
168555,SP1-JTI-FCH.2009.5.2
168556,JTI-CS-2011-3-GRA-01-040
168557,JTI-CS-2011-1-GRA-02-015
168558,SiS-2008-1.3.1.1
168559,KBBE-2008-2-2-01
168560,SST.2012.4.1-1.
168561,ENERGY-2007-7.3-04
168562,JTI-CS-2010-2-SFWA-01-022
168563,HEALTH-2009-2.1.1-1
168564,KBBE-2009-1-1-01
168565,SST.2010.5.1-1.
168566,INFRA-2011-3.2.
168567,SME-2011-1
168568,ENERGY.2012.2.5.1
168569,KBBE.2010.3.2-02
168570,SSH-2009-5.1.1.
168571,REGPOT-2011-1
168572,SME-2012-1
168573,JTI-CS-2010-1-SGO-03-007
168574,HEALTH-2007-3.5-4
168575,SME-1
168576,FoF.NMP.2010-1
168577,ENV.2008.1.3.2.1.
168578,JTI-CS-2010-3-SGO-03-008
168579,HEALTH-2007-4.2-1
168580,REGIONS-2011-1
168581,SEC-2010.6.3-3
168582,NMP.2011.2.2-2
168583,SST.2008.5.2.1.
168583,SST.2008.1.1.2.
168584,HEALTH.2010.3.4-3
168585,SEC-2010.4.2-2
168586,HEALTH.2013.3.1-1
168587,SP1-JTI-FCH.2011.5.4
168588,SPA.2012.3.5-02
168589,SME-2012-1
168590,GC-ENERGY 2010.10.2-2
168591,NMP-2008-2.6-3
168592,INFRA-2012-1.1.3.
168593,AAT.2011.7-22.
168594,SP1-JTI-FCH.2012.5.1
168595,SME-2013-1
168596,REGPOT-2012-2013-1
168597,SiS-2008-2.1.1.1
168598,SME-2011-1
168599,KBBE.2012.3.2-01
168600,JTI-CS-2010-1-GRA-01-033
168601,INCO.2010-6.2
168602,ENV.2009.2.1.6.1
168603,HEALTH-2007-3.1-3
168604,KBBE.2011.1.2-04
168605,ENV.2012.6.6-1
168606,REGPOT-2009-1
168607,SME-1
168608,SP1-JTI-FCH.2011.2.4
168609,JTI-CS-2010-5-GRC-06-001
168610,KBBE-2009-1-3-04
168611,SME-1
168612,SME-2011-1
168613,SEC-2009-4.3-02
168614,SME-1
168615,NMP.2010.2.2-1
168616,SME-2
168617,AAT-2007-3.3-02
168617,AAT-2007-2.1-01
168618,NMP.2011.2.1-2
168619,NMP-2010-1.2-1
168620,JTI-CS-2013-2-SGO-02-080
168621,SP1-JTI-FCH.2012.5.4
168622,AAT.2013.2-1.
168623,SP1-JTI-FCH.2010.3.3
168624,KBBE.2011.1.2-02
168624,KBBE.2011.1.4-06
168625,FoF.NMP.2010-1
168626,KBBE-2009-3-6-05
168627,JTI-CS-2010-1-SFWA-01-016
168628,SiS
168629,INFRA-2012-3.3.
168630,INFRA-2008-1.1.1
168631,SiS-2007-1.2.3.1-CT
168632,ENV.2009.1.1.6.4
168633,SEC-2013.1.5-1
168634,NMP-2009-4.0-5
168635,NMP.2012.1.1-1
168636,INCO.2011-7.3
168637,HEALTH-2007-2.3.4-1
168638,HEALTH.2010.2.2.2-4
168639,ENV.2010.5.1.0-2
168640,SME-2011-3
168641,SiS.2007-2.2.1.2
168641,SiS-2007-2.2.1.1
168642,NMP-2008-2.1-2
168643,SEC-2011.1.2-1
168644,JTI-CS-2009-1-SGO-02-009
168645,JTI-CS-2012-2-SFWA-01-049
168646,SME-1
168647,JTI-CS-2010-4-GRA-03-003
168648,SST.2012.5.2-3.
168649,SPA.2010.3.2-04
168650,INFRA-2010-3.3
168651,AAT.2012.1.3-2.
168651,AAT.2012.3.1-2.
168652,SEC-2009-4.3-03
168653,REGPOT-2009-1
168654,AAT.2008.4.1.5.
168655,KBBE.2010.4-01
168656,NMP-2008-4.0-1
168657,SME-2
168658,SME-2
168659,INFRA-2011-1.1.5.
168660,SME-2011-3
168661,SST.2008.2.7.1.
168662,HEALTH-2009-4.3.2-2
168663,NMP-2008-1.2-1
168664,SEC-2011.7.5-1
168665,INCO-2009-1.5
168666,SST-2007-4.1-04
168667,SME-2
168668,REGIONS-2011-1
168669,FoF.NMP.2010-2
168670,SME-2
168671,SEC-2007-7.0-03
168672,INCO.2012-2.2
168673,NMP.2011.2.2-4
168674,ENERGY.2012.2.1.2
168675,SPA.2012.1.3-01
168676,AAT.2011.7-23.
168677,HEALTH.2012.3.2-1
168678,REGPOT-2009-2
168679,KBBE.2011.3.6-01
168680,HEALTH-2009-1.2-1
168681,SME-1
168682,SEC-2013.2.2-5
168683,JTI-CS-2010-1-GRA-01-031
168684,SEC-2007-1.3-06
168685,AAT.2008.7.0.2.
168686,SPA.2010.2.1-03
168687,ENV.2011.3.1.1-1
168688,ENV.2010.5.1.0-2
168689,SME-2012-1
168690,SP1-JTI-FCH.2011.2.7
168691,NMP-2008-2.4-1
168692,SME-1
168693,KBBE.2011.1.2-03
168694,KBBE-2008-3-2-07
168695,INFRA-2010-3.2
168696,SP1-JTI-FCH-4.2
168697,SPA.2010.3.2-01
168698,NMP.2013.4.0-9
168699,NMP.2011.1.3-3
168700,JTI-CS-2011-1-ECO-01-021
168701,SST.2008.2.1.5.
168702,JTI-CS-2011-3-SGO-03-015
168703,ENV.2011.3.1.9-1
168704,SME-1
168705,ENERGY
168706,NMP-2008-1.2-4
168707,INCO.2012-2.1
168708,SEC-2007-1.2-02
168709,JTI-CS-2010-4-SAGE-04-003
168710,FoF.NMP.2010-3
168711,KBBE-2009-3-6-02
168712,ENERGY.2012.10.2.1
168713,ENV.2009.3.3.2.1
168714,HEALTH-2007-2.4.5-10
168715,SME-2012-1
168716,JTI-CS-2009-1-SAGE-05-006
168717,INFRA-2010-1.2.3
168718,SME-2
168719,SEC-2012.3.4-5
168720,REGPOT-2008-2-01
168721,NMP-2008-3.2-2
168722,SP1-JTI-FCH.2012.5.3
168723,REGPOT-2009-1
168724,SEC-2012.2.5-2
168725,INFRA-2010-3.3
168726,SPA.2010.1.1-07
168727,AAT.2008.1.3.2.
168728,SSH-2009-3.2.1.
168729,REGPOT-2009-1
168730,SEC-2013.3.2-1
168731,ENV.2009.3.1.5.1
168732,JTI-CS-2010-4-SAGE-04-001
168733,EeB.ENV.2012.6.6-2
168734,JTI-CS-2012-1-GRA-01-044
168735,HEALTH.2013.2.2.1-2
168736,HEALTH.2012.2.4.4-2
168737,FoF.NMP.2010-1
168738,REGPOT-2012-2013-1
168739,JTI-CS-2009-1-SGO-02-001
168740,AAT.2011.6.2-3.
168741,ENERGY.2011.5&6.2-1
168742,KBBE.2010.1.4-01
168743,REGPOT-2009-2
168744,REGPOT-2009-2
168745,GC.SST.2011.7-9.
168746,SP1-JTI-FCH.2011.3.1
168747,HEALTH.2012.2.1.2-1
168748,SEC-2011.3.4-2
168749,HEALTH.2012.1.2-1
168750,SSH.2012.1.3-1
168751,ENV.2012.6.5-2
168752,SSH.2011.6.4-1
168753,HEALTH-2007-2.4.1-7
168754,ENERGY.2011.5.1-1
168755,FoF.NMP.2010-3
168756,JTI-CS-2009-2-SAGE-05-007
168757,ENERGY.2009.5.2.2
168758,NMP-2008-2.1-2
168758,NMP-2008-2.5-2
168759,EeB.ENERGY.2011.8.1-1
168760,NMP-2008-2.4-1
168761,SP1-JTI-FCH.2012.1.6
168762,GC.SST.2012.3-4.
168763,JTI-CS-2011-2-GRA-03-005
168764,JTI-CS-2011-3-SAGE-04-018
168765,INFRA-2011-3.2.
168766,SEC-2010.2.3-2
168767,INCO-2007-1.4
168768,SPA.2012.2.2-01
168769,NMP-2007-3.5-2
168770,SEC-2011.6.1-5
168771,SME-1
168772,KBBE.2010.3.3-02
168773,HEALTH-2009-2.4.4-2
168774,INFRA-2012-1.1.23.
168775,ENERGY.2011.2.1-3
168776,JTI-CS-2013-3-SGO-02-087
168777,SST-2007-3.2-01
168778,ENV.2012.6.6-1
168779,NMP-2009-1.1-1
168780,HEALTH-2009-3.3-2
168781,ENV.2009.1.1.5.2
168782,SME-2012-1
168783,HEALTH.2012.1.4-4
168784,SME-2
168785,HEALTH-2009-2.3.1-2
168786,INFRA-2010-1.2.3
168787,SME-1
168788,ENERGY.2011.2.1-4
168789,TPT.2011.2-1.
168790,SPA.2012.3.1-01
168791,INFRA-2008-1.1.1
168791,INFRA-2008-1.1.2
168792,INFRA-2008-1.2.2
168793,SME-1
168794,KBBE.2010.1.3-04
168795,SME-1
168796,SP1-JTI-FCH-3.3
168797,JTI-CS-2010-3-SGO-02-022
168798,HEALTH-2007-4.1-8
168799,KBBE.2010.3.5-03
168800,SME-2
168801,SST.2008.1.1.1.
168801,SST.2008.1.1.2.
168802,SiS-2010-1.1.1.2
168803,HEALTH-2009-4.1-2
168804,NMP-2008-4.0-5
168805,INFRA-2012-3.1.
168806,SME-2011-2
168807,HEALTH
168808,REGPOT
168809,KBBE.2012.1.4-01
168810,SME-2012-1
168811,JTI-CS-2010-1-SFWA-01-006
168812,ENV.2010.2.1.4-3
168813,ENV.2008.1.2.1.4.
168814,NMP-2009-4.0-7
168815,ENV.2008.1.1.2.1.
168816,SiS-2008-1.1.2.1
168817,SME-2012-2
168818,NMP.2012.4.0-2
168819,SP1-JTI-FCH.2009.5.1
168820,SST.2008.6.0.2.
168820,SST.2008.6.0.3.
168821,NMP.2012.4.1-1
168822,JTI-CS-2010-3-SFWA-02-009
168823,SST-2007.2.2-02
168823,SST-2007-2.2-02
168824,NMP.2012.4.1-2
168825,HEALTH-2007-2.4.1-4
168825,HEALTH-2007-2.4.1-2
168826,HEALTH-2009-3.2-5
168827,SST.2008.4.1.1.
168828,SME-2012-1
168829,ENV.2012.6.3-1
168830,AAT.2008.1.1.3.
168831,NMP.2012.2.2-4
168832,INCO-2009-1.1
168833,JTI-CS-2009-1-SGO-02-005
168834,INFRA-2010-3.2
168835,ENV.2008.2.1.3.1.
168836,KBBE.2010.4-04
168837,HEALTH.2011.1.4-1
168838,GC.NMP.2012-1
168839,ENV.2012.6.3-1
168840,AAT.2012.1.1-5.
168840,AAT.2012.4.1-4.
168841,ENERGY.2008.2.6.1
168842,NMP.2012.2.2-5
168843,SME-2013-2
168844,SP1-JTI-FCH-3.2
168845,ENERGY-2007-2.3-04
168846,KBBE-2009-1-4-01
168847,HEALTH-2007-2.3.3-2
168848,HEALTH-2007-2.1.1-5
168849,REGPOT-2008-1-01
168850,SME-1
168851,SST.2012.4.1-1.
168852,SST-2007-3.4-01
168853,KBBE.2011.3.2-01
168854,SST-2007-1.1-03
168855,SME-2011-1
168856,SSH.2012.4.3-1
168857,SEC-2007-3.3-02
168857,SEC-2007-1.3-01
168858,SSH-2007-8.0-03
168858,SSH-2007-8.0-04
168859,INFRA-2010-3.2
168860,INFRA-2008-1.1.1
168861,SEC-2007-1.3-01
168862,NMP-2008-4.0-7
168863,INFRA-2008-1.2.2
168864,REGPOT-2011-1
168865,REGPOT-2012-2013-1
168866,ENERGY-2007-8.5-01
168867,SST-2007-3.4-01
168868,HEALTH.2010.2.1.1-2
168869,INFRA-2010-3.3
168870,SST.2008.1.1.9.
168871,SME-1
168872,INFRA-2010-3.3
168873,INFRA-2010-1.2.1
168874,SEC-2011.6.1-5
168875,JTI-CS-2010-5-SFWA-01-007
168876,SST-2007-3.4-01
168877,INFRA-2008-1.2.2
168878,SiS-2009-1.1.2.1
168879,SME-1
168880,REGIONS-2012-2013-1
